chromosome,name,start,stop,window_size,classification,value
Fvb2-3,snap_masked-Fvb2-3-processed-gene-120.22,12040775,12043594,1000,LTR_right,0.644
Fvb2-3,maker-Fvb2-3-snap-gene-120.35,12079032,12082032,1000,LTR_right,0.26
Fvb2-3,maker-Fvb2-3-snap-gene-121.32,12093558,12101437,1000,LTR_right,0.3095
Fvb2-3,maker-Fvb2-3-snap-gene-121.24,12109949,12111361,1000,LTR_right,0.312
Fvb2-3,snap_masked-Fvb2-3-processed-gene-121.16,12140432,12140854,1000,LTR_right,0.5955
Fvb2-3,maker-Fvb2-3-snap-gene-121.30,12159490,12159947,1000,LTR_right,0.445
Fvb2-3,augustus_masked-Fvb2-3-processed-gene-122.6,12226908,12228476,1000,LTR_right,0.392
Fvb2-3,maker-Fvb2-3-augustus-gene-122.28,12240296,12243449,1000,LTR_right,0.5
Fvb2-3,maker-Fvb2-3-snap-gene-123.48,12299245,12301349,1000,LTR_right,0.3395
Fvb2-3,augustus_masked-Fvb2-3-processed-gene-123.2,12301326,12301694,1000,LTR_right,0.5
Fvb2-3,maker-Fvb2-3-snap-gene-123.52,12334169,12341544,1000,LTR_right,0.28
Fvb2-3,augustus_masked-Fvb2-3-processed-gene-124.9,12479176,12481011,1000,LTR_right,0.364
Fvb2-3,maker-Fvb2-3-augustus-gene-125.34,12491238,12497509,1000,LTR_right,0.452
Fvb2-3,maker-Fvb2-3-augustus-gene-125.35,12510238,12513072,1000,LTR_right,0.251
Fvb2-3,maker-Fvb2-3-snap-gene-125.42,12561090,12561723,1000,LTR_right,0.357
Fvb2-3,snap_masked-Fvb2-3-processed-gene-125.19,12571218,12574369,1000,LTR_right,0.2625
Fvb2-3,maker-Fvb2-3-snap-gene-125.44,12574599,12576309,1000,LTR_right,0.2885
Fvb2-3,maker-Fvb2-3-augustus-gene-125.37,12577676,12580549,1000,LTR_right,0.4115
Fvb2-3,maker-Fvb2-3-snap-gene-126.53,12641121,12645940,1000,LTR_right,0.5
Fvb2-3,maker-Fvb2-3-snap-gene-126.58,12651380,12658073,1000,LTR_right,0.499
Fvb2-3,maker-Fvb2-3-snap-gene-128.42,12840311,12840890,1000,LTR_right,0.2985
Fvb2-3,snap_masked-Fvb2-3-processed-gene-128.13,12840823,12843398,1000,LTR_right,0.636
Fvb2-3,snap_masked-Fvb2-3-processed-gene-128.14,12843425,12843673,1000,LTR_right,0.3225
Fvb2-3,snap_masked-Fvb2-3-processed-gene-129.30,12909345,12914473,1000,LTR_right,0.426
Fvb2-3,augustus_masked-Fvb2-3-processed-gene-129.10,12920497,12924148,1000,LTR_right,0.3395
Fvb2-3,augustus_masked-Fvb2-3-processed-gene-129.7,12983844,12985085,1000,LTR_right,0.2935
Fvb2-3,snap_masked-Fvb2-3-processed-gene-130.18,13018015,13018823,1000,LTR_right,0.4495
Fvb2-3,snap_masked-Fvb2-3-processed-gene-130.19,13050261,13051089,1000,LTR_right,0.4575
Fvb2-3,maker-Fvb2-3-snap-gene-132.37,13200153,13204342,1000,LTR_right,0.401
Fvb2-3,maker-Fvb2-3-snap-gene-133.58,13311604,13314011,1000,LTR_right,0.5
Fvb2-3,augustus_masked-Fvb2-3-processed-gene-133.8,13385149,13386853,1000,LTR_right,0.5
Fvb2-3,maker-Fvb2-3-snap-gene-134.31,13391680,13392398,1000,LTR_right,0.4205
Fvb2-3,maker-Fvb2-3-snap-gene-134.32,13392432,13394102,1000,LTR_right,0.487
Fvb2-3,snap_masked-Fvb2-3-processed-gene-134.17,13400464,13402278,1000,LTR_right,0.5
Fvb2-3,maker-Fvb2-3-snap-gene-134.29,13402327,13413907,1000,LTR_right,0.3105
Fvb2-3,maker-Fvb2-3-augustus-gene-135.20,13522071,13524028,1000,LTR_right,0.365
Fvb2-3,snap_masked-Fvb2-3-processed-gene-135.10,13540790,13542676,1000,LTR_right,0.495
Fvb2-3,maker-Fvb2-3-augustus-gene-135.21,13546682,13550044,1000,LTR_right,0.5
Fvb2-3,maker-Fvb2-3-augustus-gene-136.33,13590806,13595568,1000,LTR_right,0.297
Fvb2-3,snap_masked-Fvb2-3-processed-gene-137.19,13723333,13725200,1000,LTR_right,0.445
Fvb2-3,maker-Fvb2-3-augustus-gene-138.31,13836832,13845232,1000,LTR_right,0.5
Fvb2-3,snap_masked-Fvb2-3-processed-gene-138.28,13875052,13875267,1000,LTR_right,0.284
Fvb2-3,snap_masked-Fvb2-3-processed-gene-139.16,13928468,13928785,1000,LTR_right,0.269
Fvb2-3,maker-Fvb2-3-augustus-gene-139.39,13932732,13936518,1000,LTR_right,0.41
Fvb2-3,maker-Fvb2-3-augustus-gene-140.46,14005916,14007042,1000,LTR_right,0.4545
Fvb2-3,augustus_masked-Fvb2-3-processed-gene-140.11,14045289,14047570,1000,LTR_right,0.3865
Fvb2-3,snap_masked-Fvb2-3-processed-gene-140.30,14079680,14082732,1000,LTR_right,0.2605
Fvb2-3,maker-Fvb2-3-snap-gene-141.42,14111554,14118094,1000,LTR_right,0.5
Fvb2-3,maker-Fvb2-3-snap-gene-142.36,14206139,14207738,1000,LTR_right,0.291
Fvb2-3,maker-Fvb2-3-snap-gene-142.37,14207775,14213327,1000,LTR_right,0.392
Fvb2-3,augustus_masked-Fvb2-3-processed-gene-142.4,14265755,14266487,1000,LTR_right,0.3095
Fvb2-3,maker-Fvb2-3-snap-gene-143.27,14307589,14312016,1000,LTR_right,0.446
Fvb2-3,maker-Fvb2-3-augustus-gene-143.18,14328809,14331690,1000,LTR_right,0.5255
Fvb2-3,augustus_masked-Fvb2-3-processed-gene-144.4,14439577,14446216,1000,LTR_right,0.455
Fvb2-3,maker-Fvb2-3-augustus-gene-144.32,14474843,14477208,1000,LTR_right,0.3435
Fvb2-3,maker-Fvb2-3-augustus-gene-145.32,14525818,14529326,1000,LTR_right,0.424
Fvb2-3,augustus_masked-Fvb2-3-processed-gene-145.9,14540870,14554749,1000,LTR_right,0.3995
Fvb2-3,maker-Fvb2-3-snap-gene-145.53,14555794,14558416,1000,LTR_right,0.3085
Fvb2-3,augustus_masked-Fvb2-3-processed-gene-146.5,14629176,14630627,1000,LTR_right,0.306
Fvb2-3,augustus_masked-Fvb2-3-processed-gene-146.10,14630849,14633094,1000,LTR_right,0.526
Fvb2-3,maker-Fvb2-3-snap-gene-147.20,14718266,14723943,1000,LTR_right,0.5
Fvb2-3,maker-Fvb2-3-snap-gene-147.24,14728311,14729052,1000,LTR_right,0.3925
Fvb2-3,maker-Fvb2-3-snap-gene-147.25,14729067,14729385,1000,LTR_right,0.5
Fvb2-3,maker-Fvb2-3-snap-gene-147.23,14729418,14730357,1000,LTR_right,0.3115
Fvb2-3,augustus_masked-Fvb2-3-processed-gene-147.2,14771897,14772933,1000,LTR_right,0.481
Fvb2-3,maker-Fvb2-3-snap-gene-150.41,15038362,15054092,1000,LTR_right,0.5
Fvb2-3,maker-Fvb2-3-augustus-gene-153.31,15307863,15311647,1000,LTR_right,0.239
Fvb2-3,maker-Fvb2-3-snap-gene-153.43,15332766,15333993,1000,LTR_right,0.4735
Fvb2-3,maker-Fvb2-3-augustus-gene-155.24,15483452,15506314,1000,LTR_right,0.2975
Fvb2-3,maker-Fvb2-3-augustus-gene-155.27,15516532,15519609,1000,LTR_right,0.251
Fvb2-3,maker-Fvb2-3-snap-gene-155.38,15552864,15557982,1000,LTR_right,0.25
Fvb2-3,maker-Fvb2-3-snap-gene-157.29,15732446,15733287,1000,LTR_right,0.312
Fvb2-3,maker-Fvb2-3-snap-gene-159.43,15910806,15913327,1000,LTR_right,0.5
Fvb2-3,maker-Fvb2-3-augustus-gene-159.37,15934273,15938694,1000,LTR_right,0.2765
Fvb2-3,maker-Fvb2-3-augustus-gene-160.35,15987544,15993727,1000,LTR_right,0.4695
Fvb2-3,maker-Fvb2-3-snap-gene-160.42,16060298,16061429,1000,LTR_right,0.469
Fvb2-3,maker-Fvb2-3-snap-gene-160.43,16061506,16071440,1000,LTR_right,0.255
Fvb2-3,maker-Fvb2-3-snap-gene-161.30,16149170,16154392,1000,LTR_right,0.4345
Fvb2-3,maker-Fvb2-3-augustus-gene-161.17,16177208,16182474,1000,LTR_right,0.6605
Fvb2-3,maker-Fvb2-3-snap-gene-161.33,16184470,16186485,1000,LTR_right,0.792
Fvb2-3,maker-Fvb2-3-augustus-gene-162.25,16226309,16229427,1000,LTR_right,0.438
Fvb2-3,maker-Fvb2-3-snap-gene-163.37,16355303,16358157,1000,LTR_right,0.4805
Fvb2-3,maker-Fvb2-3-augustus-gene-164.36,16413449,16415283,1000,LTR_right,0.3405
Fvb2-3,augustus_masked-Fvb2-3-processed-gene-167.1,16742582,16743046,1000,LTR_right,0.467
Fvb2-3,maker-Fvb2-3-augustus-gene-167.24,16746442,16750018,1000,LTR_right,0.3125
Fvb2-3,snap_masked-Fvb2-3-processed-gene-167.21,16758736,16759419,1000,LTR_right,0.5425
Fvb2-3,augustus_masked-Fvb2-3-processed-gene-169.9,16929584,16931305,1000,LTR_right,0.453
Fvb2-3,maker-Fvb2-3-snap-gene-169.60,16985728,16988591,1000,LTR_right,0.302
Fvb2-3,maker-Fvb2-3-snap-gene-170.34,17047789,17048004,1000,LTR_right,0.24
Fvb2-3,maker-Fvb2-3-snap-gene-170.30,17060833,17061834,1000,LTR_right,0.298
Fvb2-3,maker-Fvb2-3-snap-gene-170.31,17061838,17063808,1000,LTR_right,0.46
Fvb2-3,augustus_masked-Fvb2-3-processed-gene-172.5,17263149,17263967,1000,LTR_right,0.4745
Fvb2-3,maker-Fvb2-3-augustus-gene-173.17,17295108,17300112,1000,LTR_right,0.3645
Fvb2-3,maker-Fvb2-3-snap-gene-174.50,17459531,17461384,1000,LTR_right,0.501
Fvb2-3,maker-Fvb2-3-augustus-gene-175.16,17552354,17555350,1000,LTR_right,0.2585
Fvb2-3,maker-Fvb2-3-snap-gene-175.23,17566509,17567719,1000,LTR_right,0.5575
Fvb2-3,maker-Fvb2-3-snap-gene-175.25,17573654,17573972,1000,LTR_right,0.352
Fvb2-3,maker-Fvb2-3-augustus-gene-176.28,17677303,17681972,1000,LTR_right,0.4055
Fvb2-3,maker-Fvb2-3-augustus-gene-177.31,17707292,17708575,1000,LTR_right,0.3225
Fvb2-3,augustus_masked-Fvb2-3-processed-gene-177.13,17782473,17786443,1000,LTR_right,0.3325
Fvb2-3,augustus_masked-Fvb2-3-processed-gene-178.0,17792141,17792539,1000,LTR_right,0.4565
Fvb2-3,maker-Fvb2-3-snap-gene-178.28,17809446,17810888,1000,LTR_right,0.252
Fvb2-3,maker-Fvb2-3-augustus-gene-178.22,17854079,17856757,1000,LTR_right,0.501
Fvb2-3,maker-Fvb2-3-augustus-gene-179.13,17888339,17889820,1000,LTR_right,0.289
Fvb2-3,augustus_masked-Fvb2-3-processed-gene-179.4,17916892,17918355,1000,LTR_right,0.3095
Fvb2-3,snap_masked-Fvb2-3-processed-gene-179.7,17918289,17919033,1000,LTR_right,0.5
Fvb2-3,maker-Fvb2-3-snap-gene-179.16,17945990,17948244,1000,LTR_right,0.3515
Fvb2-3,snap_masked-Fvb2-3-processed-gene-179.10,17969600,17973008,1000,LTR_right,0.7335
Fvb2-3,maker-Fvb2-3-snap-gene-179.19,17975738,17976780,1000,LTR_right,0.322
Fvb2-3,maker-Fvb2-3-snap-gene-180.17,17995022,18000924,1000,LTR_right,0.243
Fvb2-3,maker-Fvb2-3-snap-gene-181.38,18135114,18138398,1000,LTR_right,0.322
Fvb2-3,maker-Fvb2-3-augustus-gene-181.31,18167807,18170731,1000,LTR_right,0.4775
Fvb2-3,maker-Fvb2-3-augustus-gene-183.25,18291911,18293703,1000,LTR_right,0.281
Fvb2-3,maker-Fvb2-3-snap-gene-184.46,18478613,18482571,1000,LTR_right,0.3005
Fvb2-3,maker-Fvb2-3-snap-gene-185.42,18578616,18580225,1000,LTR_right,0.417
Fvb2-3,augustus_masked-Fvb2-3-processed-gene-185.12,18587086,18588543,1000,LTR_right,0.268
Fvb2-3,augustus_masked-Fvb2-3-processed-gene-186.2,18604798,18605337,1000,LTR_right,0.416
Fvb2-3,maker-Fvb2-3-snap-gene-186.34,18672721,18673865,1000,LTR_right,0.4015
Fvb2-3,maker-Fvb2-3-augustus-gene-187.33,18692993,18695244,1000,LTR_right,0.4965
Fvb2-3,maker-Fvb2-3-snap-gene-187.57,18740728,18750052,1000,LTR_right,0.315
Fvb2-3,augustus_masked-Fvb2-3-processed-gene-187.5,18744950,18746739,1000,LTR_right,0.3765
Fvb2-3,maker-Fvb2-3-snap-gene-189.48,18934785,18937492,1000,LTR_right,0.464
Fvb2-3,augustus_masked-Fvb2-3-processed-gene-189.15,18976516,18976794,1000,LTR_right,0.3475
Fvb2-3,maker-Fvb2-3-snap-gene-190.28,19084206,19089752,1000,LTR_right,0.282
Fvb2-3,snap_masked-Fvb2-3-processed-gene-191.17,19102431,19104483,1000,LTR_right,0.564
Fvb2-3,maker-Fvb2-3-augustus-gene-191.31,19145144,19150413,1000,LTR_right,0.2455
Fvb2-3,augustus_masked-Fvb2-3-processed-gene-192.0,19210787,19211308,1000,LTR_right,0.4045
Fvb2-3,maker-Fvb2-3-augustus-gene-193.25,19316266,19318375,1000,LTR_right,0.2785
Fvb2-3,snap_masked-Fvb2-3-processed-gene-195.11,19496441,19496707,1000,LTR_right,0.3395
Fvb2-3,maker-Fvb2-3-augustus-gene-196.26,19610713,19612308,1000,LTR_right,0.5
Fvb2-3,maker-Fvb2-3-snap-gene-196.36,19612336,19614277,1000,LTR_right,0.5
Fvb2-3,maker-Fvb2-3-snap-gene-196.43,19620113,19623410,1000,LTR_right,0.5
Fvb2-3,snap_masked-Fvb2-3-processed-gene-197.23,19746622,19747731,1000,LTR_right,0.4555
Fvb2-3,augustus_masked-Fvb2-3-processed-gene-197.10,19776739,19778068,1000,LTR_right,0.364
Fvb2-3,augustus_masked-Fvb2-3-processed-gene-198.6,19862039,19864063,1000,LTR_right,0.9055
Fvb2-3,snap_masked-Fvb2-3-processed-gene-198.20,19880475,19881344,1000,LTR_right,0.737
Fvb2-3,snap_masked-Fvb2-3-processed-gene-199.12,19893113,19895873,1000,LTR_right,0.5
Fvb2-3,maker-Fvb2-3-augustus-gene-199.28,19918551,19921501,1000,LTR_right,0.371
Fvb2-3,maker-Fvb2-3-snap-gene-200.24,20035235,20037978,1000,LTR_right,0.5
Fvb2-3,snap_masked-Fvb2-3-processed-gene-201.13,20114634,20115224,1000,LTR_right,0.281
Fvb2-3,maker-Fvb2-3-snap-gene-201.36,20158831,20165526,1000,LTR_right,0.2845
Fvb2-3,augustus_masked-Fvb2-3-processed-gene-203.3,20288061,20292290,1000,LTR_right,0.647
Fvb2-3,maker-Fvb2-3-snap-gene-204.12,20430840,20432891,1000,LTR_right,0.4705
Fvb2-3,maker-Fvb2-3-snap-gene-211.37,21111601,21119666,1000,LTR_right,0.3595
Fvb2-3,maker-Fvb2-3-snap-gene-213.47,21339062,21347886,1000,LTR_right,0.2895
Fvb2-3,augustus_masked-Fvb2-3-processed-gene-213.4,21357903,21358820,1000,LTR_right,0.2395
Fvb2-3,maker-Fvb2-3-snap-gene-214.38,21446909,21447656,1000,LTR_right,0.248
Fvb2-3,snap_masked-Fvb2-3-processed-gene-215.28,21500157,21511479,1000,LTR_right,0.2535
Fvb2-3,snap_masked-Fvb2-3-processed-gene-215.32,21537234,21541933,1000,LTR_right,0.2775
Fvb2-3,maker-Fvb2-3-snap-gene-216.49,21617670,21626896,1000,LTR_right,0.5025
Fvb2-3,augustus_masked-Fvb2-3-processed-gene-216.6,21639636,21640970,1000,LTR_right,0.346
Fvb2-3,maker-Fvb2-3-augustus-gene-216.42,21647733,21655158,1000,LTR_right,0.399
Fvb2-3,augustus_masked-Fvb2-3-processed-gene-216.8,21679124,21679729,1000,LTR_right,0.239
Fvb2-3,augustus_masked-Fvb2-3-processed-gene-217.4,21728677,21729210,1000,LTR_right,0.343
Fvb2-3,maker-Fvb2-3-snap-gene-218.25,21881821,21884661,1000,LTR_right,0.4585
Fvb2-3,maker-Fvb2-3-snap-gene-219.47,21890499,21891916,1000,LTR_right,0.335
Fvb2-3,snap_masked-Fvb2-3-processed-gene-219.27,21937735,21938002,1000,LTR_right,0.394
Fvb2-3,augustus_masked-Fvb2-3-processed-gene-219.11,21958864,21959352,1000,LTR_right,0.2925
Fvb2-3,snap_masked-Fvb2-3-processed-gene-219.33,21964757,21965251,1000,LTR_right,0.451
Fvb2-3,snap_masked-Fvb2-3-processed-gene-219.34,21974605,21977823,1000,LTR_right,0.4895
Fvb2-3,maker-Fvb2-3-augustus-gene-219.39,21982499,21984144,1000,LTR_right,0.3945
Fvb2-3,maker-Fvb2-3-snap-gene-220.51,22014146,22023809,1000,LTR_right,0.262
Fvb2-3,maker-Fvb2-3-snap-gene-220.62,22082214,22084046,1000,LTR_right,0.319
Fvb2-3,snap_masked-Fvb2-3-processed-gene-220.37,22085047,22085748,1000,LTR_right,0.3395
Fvb2-3,maker-Fvb2-3-snap-gene-221.34,22170364,22170835,1000,LTR_right,0.353
Fvb2-3,maker-Fvb2-3-augustus-gene-221.21,22179959,22187659,1000,LTR_right,0.5
Fvb2-3,snap_masked-Fvb2-3-processed-gene-221.20,22180105,22187659,1000,LTR_right,0.5
Fvb2-3,maker-Fvb2-3-augustus-gene-222.43,22230765,22232371,1000,LTR_right,0.3395
Fvb2-3,maker-Fvb2-3-snap-gene-222.59,22243663,22246084,1000,LTR_right,0.34
Fvb2-3,maker-Fvb2-3-snap-gene-222.66,22257245,22260597,1000,LTR_right,0.3465
Fvb2-3,maker-Fvb2-3-snap-gene-222.61,22274698,22282477,1000,LTR_right,0.398
Fvb2-3,maker-Fvb2-3-augustus-gene-224.41,22392127,22396376,1000,LTR_right,0.3335
Fvb2-3,maker-Fvb2-3-augustus-gene-224.44,22424311,22427715,1000,LTR_right,0.298
Fvb2-3,maker-Fvb2-3-augustus-gene-224.45,22439051,22440321,1000,LTR_right,0.3305
Fvb2-3,maker-Fvb2-3-snap-gene-225.58,22497256,22497707,1000,LTR_right,0.2895
Fvb2-3,snap_masked-Fvb2-3-processed-gene-225.29,22540344,22542168,1000,LTR_right,0.4545
Fvb2-3,maker-Fvb2-3-snap-gene-226.49,22598206,22604692,1000,LTR_right,0.485
Fvb2-3,augustus_masked-Fvb2-3-processed-gene-228.6,22880297,22882615,1000,LTR_right,0.3135
Fvb2-3,snap_masked-Fvb2-3-processed-gene-229.11,22901321,22901728,1000,LTR_right,0.305
Fvb2-3,augustus_masked-Fvb2-3-processed-gene-229.7,22927712,22932042,1000,LTR_right,0.296
Fvb2-3,maker-Fvb2-3-augustus-gene-230.30,23062420,23066850,1000,LTR_right,0.2625
Fvb2-3,snap_masked-Fvb2-3-processed-gene-231.14,23091378,23093334,1000,LTR_right,0.322
Fvb2-3,snap_masked-Fvb2-3-processed-gene-231.17,23118079,23120458,1000,LTR_right,0.5005
Fvb2-3,maker-Fvb2-3-snap-gene-231.44,23130668,23132936,1000,LTR_right,0.4995
Fvb2-3,maker-Fvb2-3-snap-gene-231.47,23170618,23173094,1000,LTR_right,0.308
Fvb2-3,augustus_masked-Fvb2-3-processed-gene-231.13,23172561,23173055,1000,LTR_right,0.2885
Fvb2-3,maker-Fvb2-3-augustus-gene-232.38,23203164,23208894,1000,LTR_right,0.4055
Fvb2-3,maker-Fvb2-3-snap-gene-232.51,23211336,23214419,1000,LTR_right,0.4545
Fvb2-3,augustus_masked-Fvb2-3-processed-gene-234.0,23394125,23394713,1000,LTR_right,0.435
Fvb2-3,maker-Fvb2-3-augustus-gene-236.44,23627157,23631604,1000,LTR_right,0.273
Fvb2-3,maker-Fvb2-3-snap-gene-236.68,23652340,23655011,1000,LTR_right,0.618
Fvb2-3,maker-Fvb2-3-snap-gene-236.57,23665562,23665878,1000,LTR_right,0.526
Fvb2-3,maker-Fvb2-3-snap-gene-238.83,23850005,23862124,1000,LTR_right,0.3775
Fvb2-4,maker-Fvb2-4-snap-gene-0.52,24188,33042,1000,LTR_right,0.3645
Fvb2-4,maker-Fvb2-4-snap-gene-0.48,46159,48286,1000,LTR_right,0.3295
Fvb2-4,snap_masked-Fvb2-4-processed-gene-1.17,102945,103151,1000,LTR_right,0.316
Fvb2-4,maker-Fvb2-4-snap-gene-1.43,104574,112160,1000,LTR_right,0.2635
Fvb2-4,maker-Fvb2-4-augustus-gene-1.38,133590,136950,1000,LTR_right,0.765
Fvb2-4,maker-Fvb2-4-augustus-gene-4.41,470607,473716,1000,LTR_right,0.305
Fvb2-4,maker-Fvb2-4-snap-gene-5.37,583085,583842,1000,LTR_right,0.506
Fvb2-4,snap_masked-Fvb2-4-processed-gene-6.20,614792,615112,1000,LTR_right,0.468
Fvb2-4,maker-Fvb2-4-augustus-gene-6.28,657126,663198,1000,LTR_right,0.493
Fvb2-4,maker-Fvb2-4-snap-gene-7.55,753576,755241,1000,LTR_right,0.5
Fvb2-4,maker-Fvb2-4-augustus-gene-7.41,767431,770890,1000,LTR_right,0.7455
Fvb2-4,maker-Fvb2-4-snap-gene-7.70,786430,788110,1000,LTR_right,0.457
Fvb2-4,snap_masked-Fvb2-4-processed-gene-8.15,835768,838152,1000,LTR_right,0.364
Fvb2-4,snap_masked-Fvb2-4-processed-gene-9.25,930269,930987,1000,LTR_right,0.5
Fvb2-4,maker-Fvb2-4-snap-gene-9.52,936611,937201,1000,LTR_right,0.3915
Fvb2-4,maker-Fvb2-4-snap-gene-10.45,986828,989810,1000,LTR_right,0.508
Fvb2-4,maker-Fvb2-4-augustus-gene-10.39,1034911,1038599,1000,LTR_right,0.28
Fvb2-4,maker-Fvb2-4-augustus-gene-10.43,1053721,1057598,1000,LTR_right,0.276
Fvb2-4,maker-Fvb2-4-snap-gene-10.56,1075237,1075642,1000,LTR_right,0.324
Fvb2-4,maker-Fvb2-4-augustus-gene-10.41,1083210,1086315,1000,LTR_right,0.345
Fvb2-4,maker-Fvb2-4-snap-gene-11.44,1099574,1109690,1000,LTR_right,0.4695
Fvb2-4,snap_masked-Fvb2-4-processed-gene-12.26,1202590,1204712,1000,LTR_right,0.434
Fvb2-4,snap_masked-Fvb2-4-processed-gene-12.29,1236122,1236418,1000,LTR_right,0.266
Fvb2-4,maker-Fvb2-4-augustus-gene-13.32,1327636,1332297,1000,LTR_right,0.36
Fvb2-4,maker-Fvb2-4-augustus-gene-14.51,1401558,1405167,1000,LTR_right,0.3305
Fvb2-4,maker-Fvb2-4-snap-gene-14.61,1453978,1455003,1000,LTR_right,0.2545
Fvb2-4,snap_masked-Fvb2-4-processed-gene-14.33,1473029,1473226,1000,LTR_right,0.3105
Fvb2-4,maker-Fvb2-4-snap-gene-15.56,1551335,1555420,1000,LTR_right,0.3805
Fvb2-4,snap_masked-Fvb2-4-processed-gene-15.29,1585506,1586455,1000,LTR_right,0.4295
Fvb2-4,maker-Fvb2-4-snap-gene-16.39,1600548,1604766,1000,LTR_right,0.5
Fvb2-4,maker-Fvb2-4-augustus-gene-16.38,1677965,1679618,1000,LTR_right,0.463
Fvb2-4,snap_masked-Fvb2-4-processed-gene-17.11,1716145,1716408,1000,LTR_right,0.303
Fvb2-4,snap_masked-Fvb2-4-processed-gene-17.12,1716563,1716790,1000,LTR_right,0.494
Fvb2-4,maker-Fvb2-4-augustus-gene-17.26,1718870,1720619,1000,LTR_right,0.3275
Fvb2-4,maker-Fvb2-4-augustus-gene-17.28,1725452,1730008,1000,LTR_right,0.264
Fvb2-4,maker-Fvb2-4-snap-gene-18.30,1792545,1804650,1000,LTR_right,0.3085
Fvb2-4,maker-Fvb2-4-snap-gene-18.29,1842285,1845168,1000,LTR_right,0.4845
Fvb2-4,augustus_masked-Fvb2-4-processed-gene-18.2,1854447,1856556,1000,LTR_right,0.31
Fvb2-4,maker-Fvb2-4-augustus-gene-19.66,1897030,1900785,1000,LTR_right,0.3565
Fvb2-4,augustus_masked-Fvb2-4-processed-gene-19.8,1971922,1973039,1000,LTR_right,0.5075
Fvb2-4,maker-Fvb2-4-augustus-gene-20.37,2038348,2044132,1000,LTR_right,0.2945
Fvb2-4,maker-Fvb2-4-augustus-gene-21.38,2127549,2128237,1000,LTR_right,0.263
Fvb2-4,snap_masked-Fvb2-4-processed-gene-21.23,2135802,2135987,1000,LTR_right,0.4795
Fvb2-4,maker-Fvb2-4-augustus-gene-21.41,2175824,2176512,1000,LTR_right,0.263
Fvb2-4,maker-Fvb2-4-augustus-gene-22.50,2242962,2248788,1000,LTR_right,0.3065
Fvb2-4,maker-Fvb2-4-augustus-gene-22.51,2255138,2257364,1000,LTR_right,0.5005
Fvb2-4,maker-Fvb2-4-augustus-gene-22.52,2259040,2261242,1000,LTR_right,0.5005
Fvb2-4,snap_masked-Fvb2-4-processed-gene-23.15,2294295,2295294,1000,LTR_right,0.3425
Fvb2-4,snap_masked-Fvb2-4-processed-gene-23.18,2304591,2305156,1000,LTR_right,0.3485
Fvb2-4,snap_masked-Fvb2-4-processed-gene-23.22,2318385,2321371,1000,LTR_right,0.388
Fvb2-4,maker-Fvb2-4-augustus-gene-23.38,2345476,2347258,1000,LTR_right,0.2995
Fvb2-4,snap_masked-Fvb2-4-processed-gene-23.25,2349483,2353718,1000,LTR_right,0.3505
Fvb2-4,snap_masked-Fvb2-4-processed-gene-24.6,2394790,2395496,1000,LTR_right,0.345
Fvb2-4,maker-Fvb2-4-augustus-gene-24.17,2432081,2434874,1000,LTR_right,0.616
Fvb2-4,maker-Fvb2-4-augustus-gene-24.15,2469330,2470368,1000,LTR_right,0.3855
Fvb2-4,maker-Fvb2-4-augustus-gene-24.16,2475511,2483628,1000,LTR_right,0.4935
Fvb2-4,maker-Fvb2-4-snap-gene-26.50,2611267,2616967,1000,LTR_right,0.418
Fvb2-4,snap_masked-Fvb2-4-processed-gene-27.11,2698217,2700044,1000,LTR_right,0.4085
Fvb2-4,snap_masked-Fvb2-4-processed-gene-27.13,2714383,2716593,1000,LTR_right,0.397
Fvb2-4,augustus_masked-Fvb2-4-processed-gene-28.0,2790215,2791358,1000,LTR_right,0.614
Fvb2-4,maker-Fvb2-4-snap-gene-28.34,2794800,2795028,1000,LTR_right,0.4115
Fvb2-4,snap_masked-Fvb2-4-processed-gene-28.17,2824621,2826881,1000,LTR_right,0.4685
Fvb2-4,maker-Fvb2-4-snap-gene-28.38,2829894,2830581,1000,LTR_right,0.643
Fvb2-4,maker-Fvb2-4-snap-gene-28.43,2849914,2850549,1000,LTR_right,0.4575
Fvb2-4,maker-Fvb2-4-snap-gene-30.39,2988707,2989817,1000,LTR_right,0.469
Fvb2-4,maker-Fvb2-4-augustus-gene-30.27,3006098,3010450,1000,LTR_right,0.496
Fvb2-4,maker-Fvb2-4-snap-gene-31.31,3134753,3139743,1000,LTR_right,0.535
Fvb2-4,maker-Fvb2-4-augustus-gene-31.26,3176906,3180692,1000,LTR_right,0.438
Fvb2-4,maker-Fvb2-4-augustus-gene-32.36,3195812,3199056,1000,LTR_right,0.2605
Fvb2-4,maker-Fvb2-4-snap-gene-32.38,3204766,3207633,1000,LTR_right,0.5
Fvb2-4,maker-Fvb2-4-snap-gene-32.39,3207645,3209275,1000,LTR_right,0.453
Fvb2-4,maker-Fvb2-4-augustus-gene-32.30,3228372,3230525,1000,LTR_right,0.283
Fvb2-4,maker-Fvb2-4-augustus-gene-32.31,3233357,3235076,1000,LTR_right,0.2935
Fvb2-4,maker-Fvb2-4-snap-gene-32.42,3247251,3248144,1000,LTR_right,0.5
Fvb2-4,maker-Fvb2-4-augustus-gene-32.33,3248259,3249887,1000,LTR_right,0.5
Fvb2-4,maker-Fvb2-4-snap-gene-32.49,3257638,3259530,1000,LTR_right,0.2845
Fvb2-4,maker-Fvb2-4-snap-gene-32.45,3275584,3276680,1000,LTR_right,0.338
